ARG,argentina (ARG),1001,1,GK,Franco Armani,16/10/1986,36,18,0, River Plate,Liga Professional Argentina,Argentina
CRO,croatia (CRO),1208,26,MF,Kristijan Jakić,14/05/1997,25,4,0, Eintracht Frankfurt,Bundesliga,Germany
DEN,denmark (DEN),1209,1,GK,Kasper Schmeichel,05/11/1986,36,86,0, Nice,Ligue 1,France
DEN,denmark (DEN),1210,2,DF,Joachim Andersen,31/05/1996,26,19,0, Crystal Palace,Premier League,England
DEN,denmark (DEN),1211,3,DF,Victor Nelsson,14/10/1998,24,7,0, Galatasaray,Super Lig,Turkey
DEN,denmark (DEN),1212,4,DF,Simon Kjær ,26/03/1989,33,121,5, Milan,Serie A,Italy
DEN,denmark (DEN),1213,5,DF,Joakim Mæhle,20/05/1997,25,31,9, Atalanta,Serie A,Italy
DEN,denmark (DEN),1214,6,DF,Andreas Christensen,10/04/1996,26,58,2, Barcelona,La Liga,Spain
DEN,denmark (DEN),1215,7,MF,Mathias Jensen,01/01/1996,26,20,1, Brentford,Premier League,England
DEN,denmark (DEN),1216,8,MF,Thomas Delaney,03/09/1991,31,71,7, Sevilla,La Liga,Spain
DEN,denmark (DEN),1217,9,FW,Martin Braithwaite,05/06/1991,31,62,10, Espanyol,La Liga,Spain
DEN,denmark (DEN),1218,10,MF,Christian Eriksen,14/02/1992,30,117,39, Manchester United,Premier League,England
DEN,denmark (DEN),1219,11,MF,Andreas Skov Olsen,29/12/1999,22,23,8, Club Brugge,First Division A,Belgium
DEN,denmark (DEN),1220,12,FW,Kasper Dolberg,06/10/1997,25,37,11, Sevilla,La Liga,Spain
DEN,denmark (DEN),1221,13,DF,Rasmus Kristensen,11/07/1997,25,10,0, Leeds United,Premier League,England
DEN,denmark (DEN),1222,14,MF,Mikkel Damsgaard,03/07/2000,22,18,4, Brentford,Premier League,England
DEN,denmark (DEN),1223,15,MF,Christian Nørgaard,10/03/1994,28,17,1, Brentford,Premier League,England
DEN,denmark (DEN),1224,16,GK,Oliver Christensen,22/03/1999,23,1,0, Hertha BSC,Bundesliga,Germany
DEN,denmark (DEN),1225,17,DF,Jens Stryger Larsen,21/02/1991,31,49,3, Trabzonspor,Super Lig,Turkey
DEN,denmark (DEN),1226,18,DF,Daniel Wass,31/05/1989,33,44,1, Brøndby,Superliga,Denmark
DEN,denmark (DEN),1227,19,FW,Jonas Wind,07/02/1999,23,15,5, VfL Wolfsburg,Bundesliga,Germany
DEN,denmark (DEN),1228,20,FW,Yussuf Poulsen,15/06/1994,28,68,11, RB Leipzig,Bundesliga,Germany
DEN,denmark (DEN),1229,21,FW,Andreas Cornelius,16/03/1993,29,41,9, Copenhagen,Superliga,Denmark
DEN,denmark (DEN),1230,22,GK,Frederik Rønnow,04/08/1992,30,8,0, Union Berlin,Bundesliga,Germany
DEN,denmark (DEN),1231,23,MF,Pierre-Emile Højbjerg,05/08/1995,27,60,5, Tottenham Hotspur,Premier League,England
DEN,denmark (DEN),1232,24,MF,Robert Skov,20/05/1996,26,11,5, 1899 Hoffenheim,Bundesliga,Germany
DEN,denmark (DEN),1233,25,MF,Jesper Lindstrøm,29/02/2000,22,6,1, Eintracht Frankfurt,Bundesliga,Germany
DEN,denmark (DEN),1234,26,DF,Alexander Bah,09/12/1997,24,4,1, Benfica,Primeira Liga,Portugal
ECU,ecuador (ECU),1235,1,GK,Hernán Galíndez,30/03/1987,35,12,0, Aucas,Liga Pro,Ecuador
ECU,ecuador (ECU),1236,2,DF,Félix Torres,11/01/1997,25,17,2, Santos Laguna,Liga MX,Mexico
ECU,ecuador (ECU),1237,3,DF,Piero Hincapié,09/01/2002,20,21,1, Bayer Leverkusen,Bundesliga,Germany
ECU,ecuador (ECU),1238,4,DF,Robert Arboleda,22/10/1991,31,33,2, São Paulo,Brasilian Serie A,Brasil
ECU,ecuador (ECU),1239,5,MF,José Cifuentes,12/03/1999,23,11,0, Los Angeles FC,MLS,USA
ECU,ecuador (ECU),1240,6,DF,William Pacho,16/10/2001,21,0,0, Antwerp,First Division A,Belgium
ECU,ecuador (ECU),1241,7,DF,Pervis Estupiñán,21/01/1998,24,28,3, Brighton & Hove Albion,Premier League,England
ECU,ecuador (ECU),1242,8,MF,Carlos Gruezo,19/04/1995,27,46,1, FC Augsburg,Bundesliga,Germany
ECU,ecuador (ECU),1243,9,MF,Ayrton Preciado,17/07/1994,28,27,3, Santos Laguna,Liga MX,Mexico
ECU,ecuador (ECU),1244,10,MF,Romario Ibarra,24/09/1994,28,25,3, Pachuca,Liga MX,Mexico
ECU,ecuador (ECU),1245,11,FW,Michael Estrada,07/04/1996,26,36,8, Cruz Azul,Liga MX,Mexico
ECU,ecuador (ECU),1246,12,GK,Moisés Ramírez,09/09/2000,22,2,0, Independiente del Valle,Liga Pro,Ecuador
ECU,ecuador (ECU),1247,13,FW,Enner Valencia,04/11/1989,33,74,35, Fenerbahçe,Super Lig,Turkey
ECU,ecuador (ECU),1248,14,DF,Xavier Arreaga,28/09/1994,28,18,1, Seattle Sounders FC,MLS,USA
ECU,ecuador (ECU),1249,15,MF,Ángel Mena,21/01/1988,34,46,7, León,Liga MX,Mexico
ECU,ecuador (ECU),1250,16,MF,Jeremy Sarmiento,16/06/2002,20,9,0, Brighton & Hove Albion,Premier League,England
ECU,ecuador (ECU),1251,17,DF,Ángelo Preciado,18/02/1998,24,24,0, Genk,First Division A,Belgium
ECU,ecuador (ECU),1252,18,DF,Diego Palacios,12/07/1999,23,12,0, Los Angeles FC,MLS,USA
ECU,ecuador (ECU),1253,19,MF,Gonzalo Plata,01/11/2000,22,30,5, Valladolid,La Liga,Spain
ECU,ecuador (ECU),1254,20,MF,Jhegson Méndez,26/04/1997,25,32,0, Los Angeles FC,MLS,USA
ECU,ecuador (ECU),1255,21,MF,Alan Franco,21/08/1998,24,25,1, Talleres,Liga Professional Argentina,Argentina
ECU,ecuador (ECU),1256,22,GK,Alexander Domínguez,05/06/1987,35,68,0, LDU Quito,Liga Pro,Ecuador
ECU,ecuador (ECU),1257,23,MF,Moisés Caicedo,02/11/2001,21,25,2, Brighton & Hove Albion,Premier League,England
ECU,ecuador (ECU),1258,24,FW,Djorkaeff Reasco,18/01/1999,23,4,0, Newell's Old Boys,Liga Professional Argentina,Argentina
ECU,ecuador (ECU),1259,25,DF,Jackson Porozo,04/08/2000,22,5,0, Troyes,Ligue 1,France
ECU,ecuador (ECU),1260,26,FW,Kevin Rodríguez,04/03/2000,22,1,0, Imbabura,Liga Pro Serie B,Ecuador
ENG,england (ENG),1261,1,GK,Jordan Pickford,07/03/1994,28,45,0, Everton,Premier League,England
ENG,england (ENG),1262,2,DF,Kyle Walker,28/05/1990,32,70,0, Manchester City,Premier League,England
ENG,england (ENG),1263,3,DF,Luke Shaw,12/07/1995,27,23,3, Manchester United,Premier League,England
ENG,england (ENG),1264,4,MF,Declan Rice,14/01/1999,23,34,2, West Ham United,Premier League,England
ENG,england (ENG),1265,5,DF,John Stones,28/05/1994,28,59,3, Manchester City,Premier League,England
ENG,england (ENG),1266,6,DF,Harry Maguire,05/03/1993,29,48,7, Manchester United,Premier League,England
ENG,england (ENG),1267,7,FW,Jack Grealish,10/09/1995,27,24,1, Manchester City,Premier League,England
ENG,england (ENG),1268,8,MF,Jordan Henderson,17/06/1990,32,70,2, Liverpool,Premier League,England
ENG,england (ENG),1269,9,FW,Harry Kane ,28/07/1993,29,75,51, Tottenham Hotspur,Premier League,England
ENG,england (ENG),1270,10,FW,Raheem Sterling,08/12/1994,27,79,19, Chelsea,Premier League,England
ENG,england (ENG),1271,11,FW,Marcus Rashford,31/10/1997,25,46,12, Manchester United,Premier League,England
ENG,england (ENG),1272,12,DF,Kieran Trippier,19/09/1990,32,37,1, Newcastle United,Premier League,England
ENG,england (ENG),1273,13,GK,Nick Pope,19/04/1992,30,10,0, Newcastle United,Premier League,England
ENG,england (ENG),1274,14,MF,Kalvin Phillips,02/12/1995,26,23,0, Manchester City,Premier League,England
ENG,england (ENG),1275,15,DF,Eric Dier,15/01/1994,28,47,3, Tottenham Hotspur,Premier League,England
ENG,england (ENG),1276,16,DF,Conor Coady,25/02/1993,29,10,1, Everton,Premier League,England
ENG,england (ENG),1277,17,FW,Bukayo Saka,05/09/2001,21,20,4, Arsenal,Premier League,England
ENG,england (ENG),1278,18,DF,Trent Alexander-Arnold,07/10/1998,24,17,1, Liverpool,Premier League,England
ENG,england (ENG),1279,19,MF,Mason Mount,10/01/1999,23,32,5, Chelsea,Premier League,England
ENG,england (ENG),1280,20,MF,Phil Foden,28/05/2000,22,18,2, Manchester City,Premier League,England
ENG,england (ENG),1281,21,DF,Ben White,08/10/1997,25,4,0, Arsenal,Premier League,England
ENG,england (ENG),1282,22,MF,Jude Bellingham,29/06/2003,19,17,0, Borussia Dortmund,Bundesliga,Germany
ENG,england (ENG),1283,23,GK,Aaron Ramsdale,14/05/1998,24,3,0, Arsenal,Premier League,England
ENG,england (ENG),1284,24,FW,Callum Wilson,27/02/1992,30,4,1, Newcastle United,Premier League,England
ENG,england (ENG),1285,25,MF,James Maddison,23/11/1996,25,1,0, Leicester City,Premier League,England
ENG,england (ENG),1286,26,MF,Conor Gallagher,06/02/2000,22,4,0, Chelsea,Premier League,England
ESP,spain (ESP),1675,1,GK,Robert Sánchez,18/11/1997,25,2,0, Brighton & Hove Albion,Premier League,England
ESP,spain (ESP),1676,2,DF,César Azpilicueta,28/08/1989,33,42,1, Chelsea,Premier League,England
ESP,spain (ESP),1677,3,DF,Eric García,09/01/2001,21,19,0, Barcelona,La Liga,Spain
ESP,spain (ESP),1678,4,DF,Pau Torres,16/01/1997,25,22,1, Villarreal,La Liga,Spain
ESP,spain (ESP),1679,5,MF,Sergio Busquets ,16/07/1988,34,139,2, Barcelona,La Liga,Spain
ESP,spain (ESP),1680,6,MF,Marcos Llorente,30/01/1995,27,17,0, Atlético Madrid,La Liga,Spain
ESP,spain (ESP),1681,7,FW,Álvaro Morata,23/10/1992,30,57,27, Atlético Madrid,La Liga,Spain
ESP,spain (ESP),1682,8,MF,Koke,08/01/1992,30,68,0, Atlético Madrid,La Liga,Spain
ESP,spain (ESP),1683,9,MF,Gavi,05/08/2004,18,13,2, Barcelona,La Liga,Spain
ESP,spain (ESP),1684,10,FW,Marco Asensio,21/01/1996,26,31,1, Real Madrid,La Liga,Spain
ESP,spain (ESP),1685,11,FW,Ferran Torres,29/02/2000,22,31,13, Barcelona,La Liga,Spain
ESP,spain (ESP),1686,12,FW,Nico Williams,12/07/2002,20,3,1, Athletic Bilbao,La Liga,Spain
ESP,spain (ESP),1687,13,GK,David Raya,15/09/1995,27,2,0, Brentford,Premier League,England
ESP,spain (ESP),1688,14,DF,Alejandro Balde,18/10/2003,19,0,0, Barcelona,La Liga,Spain
ESP,spain (ESP),1689,15,DF,Hugo Guillamón,31/01/2000,22,3,1, Valencia,La Liga,Spain
ESP,spain (ESP),1690,16,MF,Rodri,22/06/1996,26,35,1, Manchester City,Premier League,England
ESP,spain (ESP),1691,17,FW,Yeremy Pino,20/10/2002,20,7,1, Villarreal,La Liga,Spain
ESP,spain (ESP),1692,18,DF,Jordi Alba,21/03/1989,33,87,9, Barcelona,La Liga,Spain
ESP,spain (ESP),1693,19,MF,Carlos Soler,02/01/1997,25,12,3, Paris Saint-Germain,Ligue 1,France
ESP,spain (ESP),1694,20,DF,Dani Carvajal,11/01/1992,30,31,0, Real Madrid,La Liga,Spain
ESP,spain (ESP),1695,21,FW,Dani Olmo,07/05/1998,24,25,4, RB Leipzig,Bundesliga,Germany
ESP,spain (ESP),1696,22,FW,Pablo Sarabia,11/05/1992,30,25,9, Paris Saint-Germain,Ligue 1,France
ESP,spain (ESP),1697,23,GK,Unai Simón,11/06/1997,25,27,0, Athletic Bilbao,La Liga,Spain
ESP,spain (ESP),1698,24,DF,Aymeric Laporte,27/05/1994,28,16,1, Manchester City,Premier League,England
ESP,spain (ESP),1699,25,FW,Ansu Fati,31/10/2002,20,5,2, Barcelona,La Liga,Spain
ESP,spain (ESP),1700,26,MF,Pedri,25/11/2002,19,14,0, Barcelona,La Liga,Spain
FRA,france (FRA),1287,1,GK,Hugo Lloris ,26/12/1986,35,139,0, Tottenham Hotspur,Premier League,England
FRA,france (FRA),1288,2,DF,Benjamin Pavard,28/03/1996,26,46,2, Bayern Munich,Bundesliga,Germany
FRA,france (FRA),1289,3,DF,Axel Disasi,11/03/1998,24,0,0, Monaco,Ligue 1,France
FRA,france (FRA),1290,4,DF,Raphaël Varane,25/04/1993,29,87,5, Manchester United,Premier League,England
FRA,france (FRA),1291,5,DF,Jules Koundé,12/11/1998,24,12,0, Barcelona,La Liga,Spain
FRA,france (FRA),1292,6,MF,Matteo Guendouzi,14/04/1999,23,6,1, Marseille,Ligue 1,France
FRA,france (FRA),1293,7,FW,Antoine Griezmann,21/03/1991,31,110,42, Atlético Madrid,La Liga,Spain
FRA,france (FRA),1294,8,MF,Aurélien Tchouaméni,27/01/2000,22,14,1, Real Madrid,La Liga,Spain
FRA,france (FRA),1295,9,FW,Olivier Giroud,30/09/1986,36,114,49, Milan,Serie A,Italy
FRA,france (FRA),1296,10,FW,Kylian Mbappé,20/12/1998,23,59,28, Paris Saint-Germain,Ligue 1,France
FRA,france (FRA),1297,11,FW,Ousmane Dembélé,15/05/1997,25,28,4, Barcelona,La Liga,Spain
FRA,france (FRA),1298,12,FW,Randal Kolo Muani,05/12/1998,23,2,0, Eintracht Frankfurt,Bundesliga,Germany
FRA,france (FRA),1299,13,MF,Youssouf Fofana,10/01/1999,23,2,0, Monaco,Ligue 1,France
FRA,france (FRA),1300,14,MF,Adrien Rabiot,03/04/1995,27,29,2, Juventus,Serie A,Italy
FRA,france (FRA),1301,15,MF,Jordan Veretout,01/03/1993,29,5,0, Marseille,Ligue 1,France
FRA,france (FRA),1302,16,GK,Steve Mandanda,28/03/1985,37,34,0, Rennes,Ligue 1,France
FRA,france (FRA),1303,17,DF,William Saliba,24/03/2001,21,7,0, Arsenal,Premier League,England
FRA,france (FRA),1304,18,DF,Dayot Upamecano,27/10/1998,24,7,1, Bayern Munich,Bundesliga,Germany
FRA,france (FRA),1305,19,FW,Karim Benzema,19/12/1987,34,97,37, Real Madrid,La Liga,Spain
FRA,france (FRA),1306,20,FW,Kingsley Coman,13/06/1996,26,40,5, Bayern Munich,Bundesliga,Germany
FRA,france (FRA),1307,21,DF,Lucas Hernandez,14/02/1996,26,32,0, Bayern Munich,Bundesliga,Germany
FRA,france (FRA),1308,22,DF,Theo Hernandez,06/10/1997,25,7,1, Milan,Serie A,Italy
FRA,france (FRA),1309,23,GK,Alphonse Areola,27/02/1993,29,5,0, West Ham United,Premier League,England
FRA,france (FRA),1310,24,DF,Ibrahima Konaté,25/05/1999,23,2,0, Liverpool,Premier League,England
FRA,france (FRA),1311,25,MF,Eduardo Camavinga,10/11/2002,20,4,1, Real Madrid,La Liga,Spain
FRA,france (FRA),1312,26,FW,Marcus Thuram,06/08/1997,25,4,0, Borussia Mönchengladbach,Bundesliga,Germany
GER,germany (GER),1313,1,GK,Manuel Neuer ,27/03/1986,36,114,0, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1314,2,DF,Antonio Rüdiger,03/03/1993,29,54,2, Real Madrid,La Liga,Spain
GER,germany (GER),1315,3,DF,David Raum,22/04/1998,24,12,0, RB Leipzig,Bundesliga,Germany
GER,germany (GER),1316,4,DF,Matthias Ginter,19/01/1994,28,47,2, SC Freiburg,Bundesliga,Germany
GER,germany (GER),1317,5,DF,Thilo Kehrer,21/09/1996,26,23,0, West Ham United,Premier League,England
GER,germany (GER),1318,6,MF,Joshua Kimmich,08/02/1995,27,71,5, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1319,7,FW,Kai Havertz,11/06/1999,23,31,10, Chelsea,Premier League,England
GER,germany (GER),1320,8,MF,Leon Goretzka,06/02/1995,27,45,14, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1321,9,FW,Niclas Füllkrug,09/02/1993,29,1,1, Werder Bremen,Bundesliga,Germany
GER,germany (GER),1322,10,FW,Serge Gnabry,14/07/1995,27,36,20, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1323,11,MF,Mario Götze,03/06/1992,30,63,17, Eintracht Frankfurt,Bundesliga,Germany
GER,germany (GER),1324,12,GK,Kevin Trapp,08/07/1990,32,6,0, Eintracht Frankfurt,Bundesliga,Germany
GER,germany (GER),1325,13,MF,Thomas Müller,13/09/1989,33,118,44, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1326,14,MF,Jamal Musiala,26/02/2003,19,17,1, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1327,15,DF,Niklas Süle,03/09/1995,27,42,1, Borussia Dortmund,Bundesliga,Germany
GER,germany (GER),1328,16,DF,Lukas Klostermann,03/06/1996,26,19,0, RB Leipzig,Bundesliga,Germany
GER,germany (GER),1329,17,MF,Julian Brandt,02/05/1996,26,39,3, Borussia Dortmund,Bundesliga,Germany
GER,germany (GER),1330,18,MF,Jonas Hofmann,14/07/1992,30,17,4, Borussia Mönchengladbach,Bundesliga,Germany
GER,germany (GER),1331,19,MF,Leroy Sané,11/01/1996,26,48,11, Bayern Munich,Bundesliga,Germany
GER,germany (GER),1332,20,DF,Christian Günter,28/02/1993,29,7,0, SC Freiburg,Bundesliga,Germany
GER,germany (GER),1333,21,MF,İlkay Gündoğan,24/10/1990,32,63,16, Manchester City,Premier League,England
GER,germany (GER),1334,22,GK,Marc-André ter Stegen,30/04/1992,30,30,0, Barcelona,La Liga,Spain
GER,germany (GER),1335,23,DF,Nico Schlotterbeck,01/12/1999,22,6,0, Borussia Dortmund,Bundesliga,Germany
GER,germany (GER),1336,24,FW,Karim Adeyemi,18/01/2002,20,4,1, Borussia Dortmund,Bundesliga,Germany
GER,germany (GER),1337,25,DF,Armel Bella-Kotchap,11/12/2001,20,2,0, Southampton,Premier League,England
GER,germany (GER),1338,26,FW,Youssoufa Moukoko,20/11/2004,18,1,0, Borussia Dortmund,Bundesliga,Germany
GHA,ghana (GHA),1339,1,GK,Lawrence Ati-Zigi,29/11/1996,25,11,0, St. Gallen,Super League,Switzerland
GHA,ghana (GHA),1340,2,DF,Tariq Lamptey,30/09/2000,22,2,0, Brighton & Hove Albion,Premier League,England
GHA,ghana (GHA),1341,3,DF,Denis Odoi,27/05/1988,34,4,0, Club Brugge,First Division A,Belgium
GHA,ghana (GHA),1342,4,DF,Mohammed Salisu,17/04/1999,23,3,1, Southampton,Premier League,England
GHA,ghana (GHA),1343,5,MF,Thomas Partey,13/06/1993,29,40,13, Arsenal,Premier League,England
GHA,ghana (GHA),1344,6,MF,Elisha Owusu,07/11/1997,25,3,0, Gent,First Division A,Belgium
GHA,ghana (GHA),1345,7,MF,Abdul Fatawu Issahaku,08/03/2004,18,13,1, Sporting CP,Primeira Liga,Portugal
GHA,ghana (GHA),1346,8,MF,Daniel-Kofi Kyereh,08/03/1996,26,15,0, SC Freiburg,Bundesliga,Germany
GHA,ghana (GHA),1347,9,FW,Jordan Ayew,11/09/1991,31,84,19, Crystal Palace,Premier League,England
GHA,ghana (GHA),1348,10,FW,André Ayew ,17/12/1989,32,110,23, Al-Sadd,Stars League,Qatar
GHA,ghana (GHA),1349,11,MF,Osman Bukari,13/12/1998,23,7,1, Red Star Belgrade,Super Liga - Serbia,Serbia
GHA,ghana (GHA),1350,12,GK,Ibrahim Danlad,02/12/2002,19,4,0, Asante Kotoko,Ghana Premier League,Ghana
GHA,ghana (GHA),1351,13,MF,Daniel Afriyie,26/06/2001,21,7,3, Hearts of Oak,Ghana Premier League,Ghana
GHA,ghana (GHA),1352,14,DF,Gideon Mensah,18/07/1998,24,12,0, Auxerre,Ligue 1,France
GHA,ghana (GHA),1353,15,DF,Joseph Aidoo,29/09/1995,27,11,0, Celta Vigo,La Liga,Spain
GHA,ghana (GHA),1354,16,GK,Abdul Manaf Nurudeen,08/02/1999,23,2,0, Eupen,Challenger Pro League,Belgium
GHA,ghana (GHA),1355,17,DF,Baba Rahman,02/07/1994,28,48,1, Reading,Championship,England
GHA,ghana (GHA),1356,18,DF,Daniel Amartey,21/12/1994,27,46,0, Leicester City,Premier League,England
GHA,ghana (GHA),1357,19,FW,Iñaki Williams,15/06/1994,28,3,0, Athletic Bilbao,La Liga,Spain
GHA,ghana (GHA),1358,20,MF,Mohammed Kudus,02/08/2000,22,18,4, Ajax,Eredivisie,Netherlands
GHA,ghana (GHA),1359,21,MF,Salis Abdul Samed,26/03/2000,22,1,0, Lens,Ligue 1,France
GHA,ghana (GHA),1360,22,MF,Kamaldeen Sulemana,15/02/2002,20,13,0, Rennes,Ligue 1,France
GHA,ghana (GHA),1361,23,DF,Alexander Djiku,09/08/1994,28,18,1, Strasbourg,Ligue 1,France
GHA,ghana (GHA),1362,24,MF,Kamal Sowah,09/01/2000,22,1,0, Club Brugge,First Division A,Belgium
GHA,ghana (GHA),1363,25,FW,Antoine Semenyo,07/01/2000,22,4,1, Bristol City,Championship,England
GHA,ghana (GHA),1364,26,DF,Alidu Seidu,04/06/2000,22,4,0, Clermont,Ligue 1,France
IRN,iran (IRN),1365,1,GK,Alireza Beiranvand,21/09/1992,30,52,0, Persepolis,Persian Golf Pro League,Iran
IRN,iran (IRN),1366,2,DF,Sadegh Moharrami,01/03/1996,26,21,0, Dinamo Zagreb,HNL,Croatia
IRN,iran (IRN),1367,3,DF,Ehsan Hajsafi ,25/02/1990,32,121,7, AEK Athens,Super League 1,Greece
IRN,iran (IRN),1368,4,DF,Shojae Khalilzadeh,14/05/1989,33,25,1, Al-Ahli Doha,Stars League,Qatar
IRN,iran (IRN),1369,5,DF,Milad Mohammadi,29/09/1993,29,45,1, AEK Athens,Super League 1,Greece
IRN,iran (IRN),1370,6,MF,Saeid Ezatolahi,01/10/1996,26,47,1, Vejle,1. Division Denmark,Denmark
IRN,iran (IRN),1371,7,MF,Alireza Jahanbakhsh,11/08/1993,29,64,13, Feyenoord,Eredivisie,Netherlands
IRN,iran (IRN),1372,8,DF,Morteza Pouraliganji,19/04/1992,30,46,3, Persepolis,Persian Golf Pro League,Iran
IRN,iran (IRN),1373,9,FW,Mehdi Taremi,18/07/1992,30,60,28, Porto,Primeira Liga,Portugal
IRN,iran (IRN),1374,10,FW,Karim Ansarifard,03/04/1990,32,94,29, Omonia,1. Division - Crypus,Cyprus
IRN,iran (IRN),1375,11,MF,Vahid Amiri,02/04/1988,34,68,2, Persepolis,Persian Golf Pro League,Iran
IRN,iran (IRN),1376,12,GK,Payam Niazmand,06/04/1995,27,1,0, Sepahan,Persian Golf Pro League,Iran
IRN,iran (IRN),1377,13,DF,Hossein Kanaanizadegan,23/03/1994,28,35,2, Al-Ahli Doha,Stars League,Qatar
IRN,iran (IRN),1378,14,MF,Saman Ghoddos,06/09/1993,29,33,2, Brentford,Premier League,England
IRN,iran (IRN),1379,15,DF,Rouzbeh Cheshmi,24/07/1993,29,19,1, Esteghlal,Persian Golf Pro League,Iran
IRN,iran (IRN),1380,16,MF,Mehdi Torabi,10/09/1994,28,36,7, Persepolis,Persian Golf Pro League,Iran
IRN,iran (IRN),1381,17,MF,Ali Gholizadeh,10/03/1996,26,26,6, Charleroi,First Division A,Belgium
IRN,iran (IRN),1382,18,MF,Ali Karimi,11/02/1994,28,13,0, Kayserispor,Super Lig,Turkey
IRN,iran (IRN),1383,19,DF,Majid Hosseini,20/06/1996,26,18,0, Kayserispor,Super Lig,Turkey
IRN,iran (IRN),1384,20,FW,Sardar Azmoun,01/01/1995,27,65,41, Bayer Leverkusen,Bundesliga,Germany
IRN,iran (IRN),1385,21,MF,Ahmad Nourollahi,01/02/1993,29,25,3, Shabab Al-Ahli,Pro League UAE,United Arab Emirates
IRN,iran (IRN),1386,22,GK,Amir Abedzadeh,26/04/1993,29,11,0, Ponferradina,Segunda Division,Spain
IRN,iran (IRN),1387,23,DF,Ramin Rezaeian,21/03/1990,32,46,2, Sepahan,Persian Golf Pro League,Iran
IRN,iran (IRN),1388,24,GK,Hossein Hosseini,30/06/1992,30,6,0, Esteghlal,Persian Golf Pro League,Iran
